,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Life history traits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Movement,,,,,,,,,,,,,,,,,,,,,Habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Topography,,Biogeographical region,,,,,,,,,,,Distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Threats,,,,,,,,,,,,,,,,,,,,,
Pelophylax grafi,1,DD,DD,DD,DD,DD,DD,92.50,DD,DD,92.50,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,1,0,DD,10000,DD,DD,DD,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,DD,0,1,0,0,0,0,0,1,0,0,0,0,DD,0,0,0,0,1,1,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DD,DD,0,0,0,1,0,0,0,1,0,0,0,99972.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
Pelophylax hispanicus,1,DD,DD,DD,DD,DD,DD,100.00,DD,DD,100.00,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,0,0,1,1,0,1,0,1,1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,1,0,DD,10000,DD,DD,DD,0,0,1,1,1,0,1,1,0,0,0,DD,0,0,0,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,1,1,1,0,0,DD,DD,DD,DD,1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,0,0,0,0,1,1,0,0,0,179128.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
Pelophylax kurtmuelleri,1,DD,DD,DD,DD,DD,DD,100.00,DD,DD,100.00,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,0,0,1,1,0,1,0,1,DD,DD,DD,DD,DD,DD,DD,DD,2.00,3.00,2.00,DD,DD,DD,DD,DD,0,1,0,DD,10000,DD,DD,DD,0,0,1,1,1,0,1,1,0,0,0,DD,0,0,0,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,1,1,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1,0,0,0,142798.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0
Pelophylax lessonae,1,17.05,19.93,30.80,1.34,54.45,60.25,57.35,DD,DD,57.35,1,0,0,29.67,33.75,31.71,85.33,96.25,90.79,24.00,27.50,27.07,1,0,0,0,1,1,0,1,0,1 (4.125 mm),1,0,0,0,1,0.78,DD,DD,DD,DD,3.00,1,1,0,0,0,0,1,0,25.00,4000,2.00,DD,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,DD,0,0,0,0,1,1,1,0,0,1,0,0,DD,1,1,0,0,0,0,0,1,0,0,1,0,270.00,78.00,330.00,1,0,DD,15000.00,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,0,0,1,1,1,1,1,1,0,1,1,4268477.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0
Pelophylax perezi,1,DD,DD,21.56,DD,50.33,61.60,55.96,52.00,65.60,55.96,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,DD,DD,DD,2.00,3.00,2.00,DD,DD,0,0,0,0,1,0,27.30,10000,2.00,DD,DD,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,DD,0,0,0,0,1,1,1,1,1,0,0,0,DD,0,0,0,0,1,1,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,1,0,DD,DD,DD,0,1,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,0,0,0,1,0,0,0,1,1,0,0,692502.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0
Pelophylax ridibundus,1,29.44,41.61,35.53,DD,72.24,87.88,80.06,DD,DD,80.06,1,0,0,29.67,33.75,DD,85.30,96.25,142.75,24.00,27.50,42.53,1,0,0,0,1,1,0,1,0,1 (4.36 mm),1,0,0,0,1,0.70,DD,DD,2.00,3.00,2.00,0,1,0,0,0,0,1,0,23.13,16000,2.00,0.01,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0.18,0,0,0,0,1,1,1,0,0,1,0,0,4.25,1,1,0,0,1,0,0,0,0,0,1,0,DD,78.00,78.00,1,0,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,1,0,1,1,1,1,1,0,1,1,10963258.90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0
Pelophylax shqipericus,1,DD,DD,DD,DD,70.60,73.80,72.20,70.60,73.80,72.20,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,0,0,DD,DD,DD,1,0,1,1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,3000,DD,DD,DD,0,0,1,1,1,0,1,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,1,0,0,0,4976.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
Pleurodeles waltl,1,25.80,24.60,25.20,DD,87.40,82.25,84.83,78.22,142.00,218.30,0,0,1,DD,DD,DD,40.00,DD,33.50,DD,DD,DD,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,DD,DD,DD,DD,DD,1.50,DD,DD,0,0,0,0,1,0,49.38,1400,2.00,DD,DD,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,DD,1,1,1,0,0,0,1,1,1,0,0,0,DD,1,0,0,0,0,1,0,1,0,DD,DD,DD,DD,DD,DD,0,0,0,0,0,1,0,DD,DD,DD,DD,200.00,DD,DD,DD,DD,DD,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,1,0,0,0,391985.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0
Proteus anguinus,1,DD,DD,13.20,3.65,DD,DD,169.90,DD,DD,257.00,0,0,1,DD,DD,DD,DD,DD,17.60,DD,DD,DD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,DD,DD,DD,11.00,15.00,7.00,DD,DD,0,0,0,1,0,0,38.00,70,5.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,DD,0,1,0,1,0,0,1,1,1,0,0,0,DD,0,0,0,0,1,1,0,1,1,1,0,0,DD,1,DD,0,0,0,0,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,DD,DD,1,0,0,0,0,0,0,1,0,0,0,40145.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0
Pseudepidalea viridis,1,33.00,40.73,33.18,DD,69.95,78.77,74.36,DD,DD,74.36,1,0,0,31.14,31.56,30.53,93.75,91.75,92.75,24.98,24.55,24.46,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,DD,DD,DD,DD,DD,3.00,0,1,0,0,0,0,0,1,18.50,15000,1.60,0.57,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0.14,1,0,0,0,1,1,1,0,0,1,0,0,DD,1,1,DD,0,1,0,1,0,0,1,1,0,DD,DD,DD,0,1,DD,10000.00,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,4500,1,0,0,0,1,1,1,1,0,1,1,11678963.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0
Rana arvalis,1,DD,DD,10.80,3.16,57.89,56.48,#DIV/0!,DD,DD,57.19,1,0,0,37.25,33.50,34.13,111.25,91.00,101.13,34.00,27.75,30.88,1,0,0,0,1,1,0,1,0,1 (3.625 mm),1,0,0,0,1,DD,DD,DD,DD,DD,3.00,1,1,0,0,0,0,1,0,16.25,3000,2.50,DD,DD,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0.14,0,0,0,0,1,1,1,0,1,DD,DD,DD,100.00,1,1,0,0,1,0,0,0,0,1,1,0,DD,DD,DD,1,0,8.50,1001.00,436.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,800,0,0,0,1,0,1,1,0,0,1,1,14823366.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
Rana dalmatina,1,10.08,31.90,20.99,0.43,49.17,64.57,56.87,55.65,64.90,56.87,1,0,0,31.75,38.50,35.13,101.25,125.25,113.25,33.25,42.00,37.63,1,0,0,0,1,1,0,1,0,1 (3 mm),1,0,0,0,1,DD,DD,DD,DD,DD,3.00,1,0,0,0,0,0,1,0,19.00,1800,2.00,0.01,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,DD,0,0,0,0,1,1,1,0,0,1,0,0,90.00,0,1,0,0,1,0,0,1,0,0,1,0,DD,DD,DD,1,0,194.20,1700.00,26.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720,1,0,0,1,1,0,1,1,0,1,1,2119626.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0
Rana graeca,1,DD,DD,DD,DD,51.75,58.00,54.88,DD,DD,54.88,1,0,0,29.50,29.50,29.50,98.50,99.00,98.75,33.00,29.50,32.25,1,0,0,0,1,1,0,1,0,1 (2.92 mm),0,DD,0,0,1,DD,DD,DD,DD,DD,3.00,DD,DD,0,0,0,0,1,0,DD,800,3.50,DD,DD,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,DD,0,0,0,0,1,0,1,1,1,0,0,0,DD,0,0,0,0,1,1,1,0,0,DD,DD,DD,DD,0,DD,DD,0,1,0,0,1,0,DD,DD,DD,DD,6.00,DD,DD,DD,115.60,520.00,25.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,1960,1,0,0,0,0,0,1,1,0,0,0,252799.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0
Rana iberica,1,4.65,7.40,6.03,DD,37.71,45.09,41.40,39.13,46.14,41.40,1,0,0,25.00,28.50,26.75,76.00,92.00,84.00,24.00,29.50,26.75,1,0,0,0,1,1,0,1,0,1 (2.125 mm),1,DD,0,0,1,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,1,0,13.00,450,0.40,DD,DD,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,DD,0,0,0,0,1,0,1,1,1,0,0,0,DD,0,0,0,0,1,1,1,0,0,DD,DD,DD,DD,DD,DD,DD,0,1,0,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,460.00,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,1,0,0,0,1,0,0,0,108833.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
Rana italica,1,DD,DD,DD,DD,DD,DD,60.00,DD,DD,60.00,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,0,0,1,1,0,1,0,1,0,DD,0,0,1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,1,0,DD,2000,DD,DD,DD,0,0,0,1,0,0,1,0,0,0,DD,0,0,0,0,0,0,DD,0,0,0,0,1,0,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,1,1,1,0,0,DD,DD,DD,DD,DD,DD,DD,0,1,0,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,1,0,0,0,0,0,1,1,0,0,0,116298.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
Rana latastei,1,DD,DD,DD,DD,42.42,45.44,43.93,DD,DD,43.93,1,0,0,30.00,33.67,31.83,94.00,107.67,100.84,32.00,35.30,33.67,1,0,0,0,1,1,0,1,0,1 (2.33 mm),1,0,0,0,1,DD,DD,DD,DD,DD,1.00,DD,DD,0,0,0,0,1,0,15.00,400,1.80,DD,DD,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,DD,0,0,0,0,1,0,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,1,1,1,0,0,DD,DD,DD,DD,DD,DD,DD,0,1,0,0,1,0,DD,DD,DD,DD,DD,DD,1,0,DD,1000.00,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1,0,0,0,0,0,1,0,0,0,0,40160.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
Rana pyrenaica,1,DD,DD,DD,DD,38.50,43.00,40.75,DD,DD,40.75,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,1,0,12.00,150,3.20,0.01,DD,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,DD,0,0,0,0,1,0,1,1,1,0,0,0,DD,0,0,0,0,1,1,1,0,0,DD,DD,DD,DD,DD,DD,DD,0,1,0,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,2100,1,0,0,0,0,0,0,0,0,0,0,2343.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
Rana temporaria,1,38.07,46.40,42.24,0.43,69.45,70.83,70.14,67.57,72.39,70.14,1,0,0,39.50,42.75,41.13,116.25,128.25,122.25,37.00,40.75,38.88,1,0,0,0,1,1,0,1,0,1 (3.44 mm),0,0,0,0,1,DD,0.48,0.06,DD,DD,3.00,1,1,0,0,0,0,1,0,13.75,4000,3.00,0.01,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0.04,0,0,0,0,1,1,1,0,1,1,0,0,119.50,0,1,1,1,1,0,0,1,0,1,1,0,DD,DD,DD,1,0,31.00,2214.00,10.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3000,1,0,1,1,0,1,1,1,0,1,1,11595931.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1
Salamandra algira,DD,DD,DD,DD,DD,DD,DD,80.20,DD,DD,188.75,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,1,0,0,0,0,0,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,20,DD,0,0,0,DD,17.5,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,1,0,DD,DD,DD,DD,DD,DD,DD,1,0,0,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,0,0,0,0,0,0,0,1,0,0,0,14718.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
